YDR344C	1	0	1
YDR345C	3266	1542	1724
YDR346C	240	132	108
YDR347W	67	35	32
YDR348C	143	69	74
YDR349C	124	64	60
tM(CAU)D	0	0	0
YDR350C	45	24	21
YDR351W	47	25	22
YDR352W	47	25	22
YDR353W	701	378	323
YDR354W	106	78	53
YDR354C-A	0	11	14
YDR355C	0	0	4
YDR356W	30	23	11
YDR357C	11	4	7
YDR358W	78	39	39
YDR359C	54	23	37
YDR360W	1	4	3
YDR361C	41	20	21
YDR362C	37	21	16
YDR363W	28	18	10
tK(CUU)D1	0	0	0
YDR363W-A	74	43	31
YDR364C	27	18	9
YDR365C	209	105	104
YDR365W-A	0	0	0
YDR365W-B	1	1	0
YDR366C	1	0	5
YDR367W	29	20	13
YDR368W	100	51	49
YDR369C	23	10	13
YDR370C	23	12	11
YDR371W	26	9	18
YDR371C-A	0	1	0
YDR372C	143	75	68
YDR373W	43	24	19
YDR374C	1	1	0
YDR374W-A	9	6	3
YDR375C	54	30	24
YDR376W	47	22	25
YDR377W	65	33	32
YDR378C	61	36	25
YDR379W	78	46	32
YDR379C-A	5	0	5
YDR380W	31	17	14
YDR381W	183	104	79
YDR381C-A	22	10	12
YDR382W	1484	782	702
YDR383C	14	9	5
YDR384C	71	29	42
YDR385W	294	164	130
YDR386W	15	11	4
YDR387C	66	31	35
YDR388W	448	216	232
YDR389W	48	24	24
YDR390C	79	44	35
tG(CCC)D	0	0	0
YDR391C	107	48	59
YDR392W	51	30	21
YDR393W	31	17	14
YDR394W	360	193	167
YDR395W	83	43	40
YDR396W	2	24	27
YDR397C	3	30	22
YDR398W	74	41	33
YDR399W	207	115	92
YDR400W	24	14	10
YDR401W	0	0	0
YDR402C	0	0	0
YDR403W	5	3	2
YDR404C	67	36	31
YDR405W	106	54	52
YDR406W	239	107	132
YDR406W-A	1	0	1
YDR407C	46	23	23
YDR408C	196	90	106
YDR409W	50	18	32
YDR410C	23	8	15
YDR411C	74	35	39
YDR412W	7	18	25
YDR413C	0	23	13
YDR414C	15	7	8
YDR415C	38	19	19
YDR416W	32	16	16
